tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
273,12/8/19 7:43 PM,12/8/19 7:47 PM,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,29278,Subscriber,1989,2
330,12/8/19 7:43 PM,12/8/19 7:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26193,Subscriber,1989,2
692,12/8/19 7:46 PM,12/8/19 7:58 PM,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,29225,Subscriber,1964,1
506,12/8/19 7:46 PM,12/8/19 7:55 PM,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29638,Subscriber,1991,1
370,12/8/19 7:47 PM,12/8/19 7:53 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29440,Customer,1962,1
151,12/8/19 7:50 PM,12/8/19 7:53 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26285,Subscriber,1986,1
557,12/8/19 7:51 PM,12/8/19 8:00 PM,3202,Newport PATH,40.7272235,-74.0337589,3481,York St,40.71649,-74.04105,29624,Subscriber,1992,2
351,12/8/19 7:53 PM,12/8/19 7:58 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29489,Subscriber,1974,1
415,12/8/19 7:54 PM,12/8/19 8:01 PM,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,29209,Subscriber,1993,1
142,12/8/19 7:57 PM,12/8/19 7:59 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26228,Subscriber,1986,1
171,12/8/19 7:59 PM,12/8/19 8:02 PM,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,26281,Subscriber,1986,1
722,12/8/19 8:00 PM,12/8/19 8:12 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,29664,Subscriber,1984,1
486,12/8/19 8:02 PM,12/8/19 8:10 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,29479,Subscriber,1991,1
141,12/8/19 8:03 PM,12/8/19 8:05 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29549,Subscriber,1986,1
62,12/8/19 8:09 PM,12/8/19 8:10 PM,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29525,Subscriber,1986,1
535,12/8/19 8:11 PM,12/8/19 8:20 PM,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,29505,Subscriber,1994,1
517,12/8/19 8:11 PM,12/8/19 8:20 PM,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,26248,Subscriber,1993,2
64,12/8/19 8:12 PM,12/8/19 8:13 PM,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29220,Subscriber,1986,1
62,12/8/19 8:15 PM,12/8/19 8:16 PM,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29266,Subscriber,1986,1
3031,12/8/19 8:15 PM,12/8/19 9:06 PM,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29654,Subscriber,1987,1
164,12/8/19 8:17 PM,12/8/19 8:20 PM,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,26194,Subscriber,1992,1
139,12/8/19 8:18 PM,12/8/19 8:21 PM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29254,Subscriber,1986,1
177,12/8/19 8:24 PM,12/8/19 8:27 PM,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29221,Subscriber,1986,1
388,12/8/19 8:31 PM,12/8/19 8:37 PM,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,29462,Subscriber,1984,1
429,12/8/19 8:38 PM,12/8/19 8:45 PM,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,29491,Customer,1996,2
305,12/8/19 8:44 PM,12/8/19 8:49 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,26274,Subscriber,1977,1
2645,12/8/19 8:45 PM,12/8/19 9:29 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,29587,Subscriber,1970,1
159,12/8/19 8:46 PM,12/8/19 8:49 PM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29586,Subscriber,1990,1
237,12/8/19 8:48 PM,12/8/19 8:51 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29618,Subscriber,1989,1
153,12/8/19 8:53 PM,12/8/19 8:55 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,29668,Subscriber,1987,2
136,12/8/19 8:53 PM,12/8/19 8:55 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,26221,Subscriber,1985,1
223,12/8/19 9:00 PM,12/8/19 9:04 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29489,Subscriber,1980,1
285,12/8/19 9:07 PM,12/8/19 9:12 PM,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29515,Subscriber,1990,1
85,12/8/19 9:11 PM,12/8/19 9:13 PM,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29287,Subscriber,1967,1
233,12/8/19 9:12 PM,12/8/19 9:15 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29476,Subscriber,1985,1
185,12/8/19 9:14 PM,12/8/19 9:17 PM,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,29611,Subscriber,1984,2
182,12/8/19 9:18 PM,12/8/19 9:21 PM,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,29286,Subscriber,1983,1
81,12/8/19 9:21 PM,12/8/19 9:22 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,29287,Subscriber,1988,1
4653,12/8/19 9:25 PM,12/8/19 10:43 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,26253,Customer,1992,1
645,12/8/19 9:26 PM,12/8/19 9:37 PM,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,29589,Subscriber,1991,1
597,12/8/19 9:26 PM,12/8/19 9:36 PM,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.0506564,29646,Subscriber,1991,2
565,12/8/19 9:31 PM,12/8/19 9:41 PM,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,29665,Subscriber,1992,2
241,12/8/19 9:33 PM,12/8/19 9:37 PM,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,29660,Subscriber,1987,1
637,12/8/19 9:33 PM,12/8/19 9:44 PM,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29286,Subscriber,1985,2
181,12/8/19 9:35 PM,12/8/19 9:38 PM,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,26431,Subscriber,1991,1
639,12/8/19 9:37 PM,12/8/19 9:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29496,Subscriber,1947,1
622,12/8/19 9:37 PM,12/8/19 9:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29514,Subscriber,1947,2
386,12/8/19 9:39 PM,12/8/19 9:46 PM,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,29479,Subscriber,1991,1
206,12/8/19 9:49 PM,12/8/19 9:52 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,26318,Subscriber,1980,1
391,12/8/19 9:52 PM,12/8/19 9:59 PM,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26188,Subscriber,1989,1
292,12/8/19 9:55 PM,12/8/19 10:00 PM,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29218,Subscriber,1956,2
257,12/8/19 10:02 PM,12/8/19 10:07 PM,3210,Pershing Field,40.74267714,-74.05178863,3196,Riverview Park,40.7443187,-74.0439909,29207,Subscriber,1970,1
793,12/8/19 10:05 PM,12/8/19 10:18 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29587,Subscriber,1960,1
262,12/8/19 10:09 PM,12/8/19 10:13 PM,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,26237,Subscriber,1996,1
415,12/8/19 10:09 PM,12/8/19 10:16 PM,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,29500,Subscriber,1990,1
195,12/8/19 10:11 PM,12/8/19 10:14 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29460,Subscriber,1989,1
339,12/8/19 10:16 PM,12/8/19 10:22 PM,3196,Riverview Park,40.7443187,-74.0439909,3210,Pershing Field,40.74267714,-74.05178863,29207,Subscriber,1970,1
779,12/8/19 10:21 PM,12/8/19 10:34 PM,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,29539,Customer,1995,2
402,12/8/19 10:23 PM,12/8/19 10:30 PM,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,26209,Subscriber,1983,1
298,12/8/19 10:33 PM,12/8/19 10:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26194,Subscriber,1994,2
174,12/8/19 10:33 PM,12/8/19 10:36 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29280,Subscriber,1988,1
226,12/8/19 10:34 PM,12/8/19 10:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29243,Subscriber,1988,1
193,12/8/19 10:40 PM,12/8/19 10:43 PM,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,29253,Subscriber,1990,1
1391,12/8/19 10:44 PM,12/8/19 11:08 PM,3185,City Hall,40.7177325,-74.043845,3210,Pershing Field,40.74267714,-74.05178863,29266,Subscriber,1979,2
210,12/8/19 10:55 PM,12/8/19 10:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,26284,Subscriber,1958,1
189,12/8/19 10:55 PM,12/8/19 10:58 PM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29516,Subscriber,1960,1
271,12/8/19 10:56 PM,12/8/19 11:00 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29603,Subscriber,1981,1
202,12/8/19 11:04 PM,12/8/19 11:08 PM,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,29645,Subscriber,1995,2
279,12/8/19 11:14 PM,12/8/19 11:18 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29125,Subscriber,1986,1
908,12/8/19 11:28 PM,12/8/19 11:43 PM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29228,Subscriber,1994,2
215,12/8/19 11:29 PM,12/8/19 11:32 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26171,Subscriber,1982,1
201,12/8/19 11:29 PM,12/8/19 11:32 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26186,Subscriber,1979,1
263,12/8/19 11:29 PM,12/8/19 11:34 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29199,Subscriber,1980,2
354,12/8/19 11:41 PM,12/8/19 11:46 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26311,Subscriber,1963,1
816,12/8/19 11:43 PM,12/8/19 11:56 PM,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,26209,Subscriber,1968,1
484,12/8/19 11:56 PM,12/9/19 12:04 AM,3677,Glenwood Ave,40.72755147,-74.07106072,3191,Union St,40.7182113,-74.0836394,26212,Subscriber,1977,1
99,12/8/19 11:58 PM,12/9/19 12:00 AM,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,29491,Subscriber,1987,1
365,12/9/19 12:01 AM,12/9/19 12:07 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,26198,Subscriber,1982,1
331,12/9/19 12:02 AM,12/9/19 12:08 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,29270,Subscriber,1985,2
743,12/9/19 12:03 AM,12/9/19 12:15 AM,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29308,Subscriber,1988,1
211,12/9/19 12:51 AM,12/9/19 12:54 AM,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,39363,Subscriber,1987,1
282,12/9/19 12:53 AM,12/9/19 12:58 AM,3275,Columbus Drive,40.7183552,-74.03891444,3639,Harborside,40.7192517,-74.034234,29623,Subscriber,1986,1
186,12/9/19 1:15 AM,12/9/19 1:18 AM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,39363,Subscriber,1995,1
198,12/9/19 1:23 AM,12/9/19 1:26 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,39363,Subscriber,1995,1
372,12/9/19 2:43 AM,12/9/19 2:49 AM,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,26192,Subscriber,1949,1
579,12/9/19 4:31 AM,12/9/19 4:41 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26288,Subscriber,1974,1
336,12/9/19 4:40 AM,12/9/19 4:45 AM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29480,Subscriber,1988,1
256,12/9/19 4:51 AM,12/9/19 4:55 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3638,Washington St,40.7242941,-74.0354826,26266,Subscriber,1986,2
218,12/9/19 5:18 AM,12/9/19 5:22 AM,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29514,Subscriber,1959,2
3916,12/9/19 5:58 AM,12/9/19 7:03 AM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,39363,Subscriber,1989,1
275,12/9/19 5:58 AM,12/9/19 6:03 AM,3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528911,-74.04557168,29616,Subscriber,1986,2
262,12/9/19 6:01 AM,12/9/19 6:06 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29591,Subscriber,1964,1
186,12/9/19 6:10 AM,12/9/19 6:13 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26171,Subscriber,1980,1
206,12/9/19 6:20 AM,12/9/19 6:23 AM,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,29514,Subscriber,1959,2
207,12/9/19 6:43 AM,12/9/19 6:47 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29206,Subscriber,1986,2
388,12/9/19 6:47 AM,12/9/19 6:53 AM,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,29611,Subscriber,1993,1
168,12/9/19 6:58 AM,12/9/19 7:01 AM,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29125,Subscriber,1981,1
468,12/9/19 6:58 AM,12/9/19 7:06 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,29274,Subscriber,1969,0
170,12/9/19 7:04 AM,12/9/19 7:07 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,39363,Subscriber,1989,1
507,12/9/19 7:10 AM,12/9/19 7:18 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29616,Subscriber,1970,1
97,12/9/19 7:10 AM,12/9/19 7:11 AM,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29452,Subscriber,1993,1
69,12/9/19 7:13 AM,12/9/19 7:14 AM,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,29552,Subscriber,1996,2
442,12/9/19 7:22 AM,12/9/19 7:29 AM,3681,Grand St,40.71517768,-74.03768331,3638,Washington St,40.7242941,-74.0354826,29660,Subscriber,1991,1
172,12/9/19 7:22 AM,12/9/19 7:25 AM,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,26189,Subscriber,1963,2
562,12/9/19 7:24 AM,12/9/19 7:33 AM,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,26306,Subscriber,1999,1
274,12/9/19 7:27 AM,12/9/19 7:32 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29460,Subscriber,1985,1
344,12/9/19 7:29 AM,12/9/19 7:34 AM,3681,Grand St,40.71517768,-74.03768331,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29475,Subscriber,1974,1
274,12/9/19 7:29 AM,12/9/19 7:34 AM,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26274,Subscriber,1993,1
411,12/9/19 7:30 AM,12/9/19 7:37 AM,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,26188,Customer,1969,0
170,12/9/19 7:34 AM,12/9/19 7:37 AM,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3481,York St,40.71649,-74.04105,29616,Subscriber,1985,1
308,12/9/19 7:38 AM,12/9/19 7:43 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1982,2
312,12/9/19 7:42 AM,12/9/19 7:47 AM,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,29230,Subscriber,1989,2
578,12/9/19 7:45 AM,12/9/19 7:54 AM,3279,Dixon Mills,40.72163014,-74.04996783,3214,Essex Light Rail,40.7127742,-74.0364857,29549,Customer,1968,1
624,12/9/19 7:48 AM,12/9/19 7:58 AM,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29480,Subscriber,1988,1
446,12/9/19 7:48 AM,12/9/19 7:55 AM,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29270,Subscriber,1981,2
250,12/9/19 7:48 AM,12/9/19 7:52 AM,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,26284,Subscriber,1972,2
647,12/9/19 7:49 AM,12/9/19 8:00 AM,3207,Oakland Ave,40.7376037,-74.0524783,3269,Brunswick & 6th,40.72601173,-74.05038893,29639,Subscriber,1997,0
232,12/9/19 7:49 AM,12/9/19 7:53 AM,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29514,Subscriber,1986,2
263,12/9/19 7:52 AM,12/9/19 7:57 AM,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29618,Subscriber,1993,1
473,12/9/19 7:56 AM,12/9/19 8:04 AM,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29451,Subscriber,1976,1
277,12/9/19 7:59 AM,12/9/19 8:04 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26228,Subscriber,1976,1
204,12/9/19 8:04 AM,12/9/19 8:07 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,26186,Subscriber,1994,1
251,12/9/19 8:05 AM,12/9/19 8:09 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,26193,Subscriber,1989,2
226,12/9/19 8:08 AM,12/9/19 8:12 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29235,Subscriber,1977,1
208,12/9/19 8:11 AM,12/9/19 8:15 AM,3481,York St,40.71649,-74.04105,3184,Paulus Hook,40.7141454,-74.0335519,29624,Subscriber,1980,1
309,12/9/19 8:12 AM,12/9/19 8:17 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1978,1
323,12/9/19 8:12 AM,12/9/19 8:18 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,26318,Subscriber,1983,1
341,12/9/19 8:13 AM,12/9/19 8:19 AM,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,29238,Customer,1989,1
736,12/9/19 8:14 AM,12/9/19 8:27 AM,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,29659,Subscriber,1982,1
325,12/9/19 8:16 AM,12/9/19 8:22 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29639,Subscriber,1985,1
163,12/9/19 8:17 AM,12/9/19 8:19 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29586,Subscriber,1988,1
267,12/9/19 8:17 AM,12/9/19 8:21 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29515,Subscriber,1990,1
328,12/9/19 8:17 AM,12/9/19 8:23 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26157,Subscriber,1984,2
186,12/9/19 8:19 AM,12/9/19 8:22 AM,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,29238,Subscriber,1988,1
330,12/9/19 8:20 AM,12/9/19 8:26 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26221,Subscriber,1990,1
454,12/9/19 8:24 AM,12/9/19 8:31 AM,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29257,Subscriber,1982,1
253,12/9/19 8:24 AM,12/9/19 8:28 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29516,Customer,1969,0
335,12/9/19 8:25 AM,12/9/19 8:30 AM,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,29274,Subscriber,1969,0
247,12/9/19 8:25 AM,12/9/19 8:29 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26194,Subscriber,1980,1
182,12/9/19 8:27 AM,12/9/19 8:30 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26308,Subscriber,1987,1
649,12/9/19 8:27 AM,12/9/19 8:38 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3279,Dixon Mills,40.72163014,-74.04996783,29227,Subscriber,1981,1
108,12/9/19 8:39 AM,12/9/19 8:41 AM,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29274,Subscriber,1980,1
283,12/9/19 8:40 AM,12/9/19 8:44 AM,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,29265,Subscriber,1977,1
2543,12/9/19 8:41 AM,12/9/19 9:24 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29636,Subscriber,1983,1
293,12/9/19 8:46 AM,12/9/19 8:51 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29603,Subscriber,1981,2
236,12/9/19 8:50 AM,12/9/19 8:54 AM,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29257,Subscriber,1994,2
131,12/9/19 9:00 AM,12/9/19 9:02 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29642,Subscriber,1984,1
285,12/9/19 9:05 AM,12/9/19 9:09 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29609,Subscriber,1992,1
1301,12/9/19 9:15 AM,12/9/19 9:37 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,26203,Subscriber,1971,2
251,12/9/19 9:17 AM,12/9/19 9:21 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,29214,Subscriber,1997,2
388,12/9/19 9:19 AM,12/9/19 9:26 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29467,Subscriber,1991,1
482,12/9/19 9:27 AM,12/9/19 9:35 AM,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,29260,Subscriber,1979,1
215,12/9/19 9:28 AM,12/9/19 9:32 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29447,Subscriber,1977,1
339,12/9/19 9:31 AM,12/9/19 9:36 AM,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29473,Subscriber,1973,2
284,12/9/19 9:31 AM,12/9/19 9:36 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29470,Subscriber,1978,1
